# cl_noweight cl_linear cl_neuralnet
5.017417465044327518e-06 5.081508973069409068e-06 5.075200456632527025e-06
5.018707049433058685e-06 5.105908029365133784e-06 5.129074437166730035e-06
5.038108493779820340e-06 5.116152062747498309e-06 5.149130151535688375e-06
5.047901714170361680e-06 5.098467018761820561e-06 5.117812242259803308e-06
5.053499308099221875e-06 5.081914434422077417e-06 5.077985898455644228e-06
5.081474203873393552e-06 5.104161839705901522e-06 5.080742206011461535e-06
5.127814363635253496e-06 5.154945227564066587e-06 5.118910469982072012e-06
5.144866961288236391e-06 5.176699953283153864e-06 5.133911264929671471e-06
5.091677716298789121e-06 5.126662624647342732e-06 5.085036358063080643e-06
4.992022131571454739e-06 5.030920761297562471e-06 5.000033745143502097e-06
4.940651416459824463e-06 4.980246978542540835e-06 4.965129851757830300e-06
5.044804421967740449e-06 5.072408542130977328e-06 5.070118686803422799e-06
5.330794049278588046e-06 5.332101343867209751e-06 5.335141242514222121e-06
5.684007616490075279e-06 5.659213253161360271e-06 5.659518965691205840e-06
5.900792425925552321e-06 5.869543020101101930e-06 5.858398575119092953e-06
5.847988332700122052e-06 5.832967312530200170e-06 5.801712277002039904e-06
5.587569856478441060e-06 5.591708713031748407e-06 5.537744128407954282e-06
5.314560744820312251e-06 5.317911974753737316e-06 5.249787129070400629e-06
5.158314560404834847e-06 5.140280713421816863e-06 5.073063392409117709e-06
5.079498049129838550e-06 5.041453283386146201e-06 4.985515239085174105e-06
4.983599027915496068e-06 4.944261950582245865e-06 4.899906304881637082e-06
4.884345569982392623e-06 4.852765986597945552e-06 4.816044779480311776e-06
4.885247437056024732e-06 4.845375456031519077e-06 4.816770749295258608e-06
5.011012645782440745e-06 4.938796167440255763e-06 4.923974144150163705e-06
5.141190808459201668e-06 5.034272414875530003e-06 5.036581331252206095e-06
5.151009440265437090e-06 5.035222137841699845e-06 5.048917692333770231e-06
5.061942711105514269e-06 4.968578533917106406e-06 4.979998774406436654e-06
4.994691228235649391e-06 4.937226481970132834e-06 4.932863356103779620e-06
5.008045811299274110e-06 4.981739078491145884e-06 4.956712729481235230e-06
5.057135702301834638e-06 5.052147870344856430e-06 5.013158137914126212e-06
5.102133094858297441e-06 5.108385083781632127e-06 5.069397912920505598e-06
5.173644568986525507e-06 5.176532904342758067e-06 5.150102913553242870e-06
5.295586342631962354e-06 5.279134427257503564e-06 5.269110621537369104e-06
5.408121179239323870e-06 5.368564549484827030e-06 5.369105764849221812e-06
5.431079409159963580e-06 5.382493752520505898e-06 5.383609823613817841e-06
5.376480196801514087e-06 5.336991711230384492e-06 5.331777194741186434e-06
5.336334407993670476e-06 5.310530879657754237e-06 5.298374762739998151e-06
5.365666831481460088e-06 5.345398955170132724e-06 5.329124482117573272e-06
5.433518077992875905e-06 5.414404320126086563e-06 5.394396172947389895e-06
5.492450508110845240e-06 5.482736788021388509e-06 5.454003480574337174e-06
5.536521664139990911e-06 5.547111207133018375e-06 5.503117095893766035e-06
5.565746268901605209e-06 5.595875962826721006e-06 5.536586867530162546e-06
5.545256836891431658e-06 5.581832594672013005e-06 5.518161969764229081e-06
5.449220773876358213e-06 5.478351997828247631e-06 5.427011754721244272e-06
5.322817290259776458e-06 5.339086121385589935e-06 5.310897458506375077e-06
5.251033203495970457e-06 5.257776650276094286e-06 5.250225637127634179e-06
5.266511604240870391e-06 5.271779835749656225e-06 5.273278057526980172e-06
5.324243899426262440e-06 5.336200788446408960e-06 5.337623624518691297e-06
5.367628271203786628e-06 5.389054539021377569e-06 5.391060468217048909e-06
5.381832897829208923e-06 5.407066914270468121e-06 5.416830769600410493e-06
5.370638440296151074e-06 5.390429875145090118e-06 5.412104156150827416e-06
5.315163598409522469e-06 5.326551440734799378e-06 5.354902050260787672e-06
5.187642295730026255e-06 5.198581780508229144e-06 5.221442568489449452e-06
5.000634984359623811e-06 5.025050964544134777e-06 5.032723871305654370e-06
4.819193798147227147e-06 4.868970142550421274e-06 4.863166026945155448e-06
4.716062773308663040e-06 4.796568692215742140e-06 4.790808925625765092e-06
4.721374713142252706e-06 4.828853888556019598e-06 4.838482667037404385e-06
4.815482853485426374e-06 4.934207416514884991e-06 4.964013219576200114e-06
4.959401445905330367e-06 5.064833027619706920e-06 5.105212523007430655e-06
5.124068732809446989e-06 5.196715250979329108e-06 5.230747154531054410e-06
5.290371712926704099e-06 5.329784576209296065e-06 5.343588195961481098e-06
5.429461006994214733e-06 5.452273462526576623e-06 5.441096586394121454e-06
5.500173288345716457e-06 5.522983443276242507e-06 5.492521947842518711e-06
5.478903117136066046e-06 5.504777748576832368e-06 5.469548991738695154e-06
5.389176795251931105e-06 5.411030733792837178e-06 5.388396937273047161e-06
5.290990229901576637e-06 5.303681080315594010e-06 5.304044664778051197e-06
5.235321284720801536e-06 5.239959823157022403e-06 5.260787672001780310e-06
5.228988797923683662e-06 5.227226391772588307e-06 5.257168599260290212e-06
5.242255643792787167e-06 5.232175059638497579e-06 5.260107195190211193e-06
5.243926360965618199e-06 5.223658344297202837e-06 5.242753909605813638e-06
5.225326761168792234e-06 5.198143648721933152e-06 5.204248837678970699e-06
5.197321218143049339e-06 5.171275867486277973e-06 5.162910729467834512e-06
5.173172016677941455e-06 5.156560075892583851e-06 5.138068711122761001e-06
5.155566028792836642e-06 5.153725902615691769e-06 5.134201365757129384e-06
5.138377535364768111e-06 5.153467267794351556e-06 5.138701187525068730e-06
5.118813429933051181e-06 5.149494983750101573e-06 5.135659007099990408e-06
5.103021287177255118e-06 5.143005212986507499e-06 5.119892591692794823e-06
5.098028536564790035e-06 5.136471485784010813e-06 5.096573147193969423e-06
5.102175363805039309e-06 5.127268435239822106e-06 5.072253111627780556e-06
5.105288047862306228e-06 5.108762892659120140e-06 5.049742712966004704e-06
5.095462345249445119e-06 5.075209017364662205e-06 5.026767600231004608e-06
5.066397575778552546e-06 5.025799080121936603e-06 4.995177264780223806e-06
5.025990020328526429e-06 4.971765369141728557e-06 4.950148798032120793e-06
5.001344754907208083e-06 4.943521831219445349e-06 4.910056647624508685e-06
5.023093894449815476e-06 4.976313306495830950e-06 4.914977922920932881e-06
5.091060077674506917e-06 5.071692278988586783e-06 4.984952235202098012e-06
5.161990306488368777e-06 5.178984695769333717e-06 5.084535830592984831e-06
5.185513148583436712e-06 5.231343137823873679e-06 5.148354572432686957e-06
5.149154521576501062e-06 5.201087262611928592e-06 5.140780091303218173e-06
5.079587334263227813e-06 5.113821781146253986e-06 5.076981998565102238e-06
5.013583899887013631e-06 5.020730888993586884e-06 4.996893217153172173e-06
4.988146006970937733e-06 4.975623365447979002e-06 4.946836263318549346e-06
5.040239901435514952e-06 5.020996706179253761e-06 4.975197775408803833e-06
5.167583146397592962e-06 5.147824112474769043e-06 5.090953535384237598e-06
5.285290676097812491e-06 5.261804551790043146e-06 5.210720041798897017e-06
5.277312184634002050e-06 5.243396441847513812e-06 5.204826459883812038e-06
5.121886282045880426e-06 5.073971754831735389e-06 5.037461399772516809e-06
4.927739898488521117e-06 4.867679754538556290e-06 4.822846941528547432e-06
4.813793879461351639e-06 4.747688675493081578e-06 4.700731763434571811e-06
4.790776622897555125e-06 4.727049811218128106e-06 4.693507226434877509e-06
4.806590270508318371e-06 4.753913853086704500e-06 4.740981760032027922e-06
4.866264129859773279e-06 4.830484951521280064e-06 4.835185185856057062e-06
5.018775488981227679e-06 5.000093921817967929e-06 5.021139087009275962e-06
5.227756833230139442e-06 5.221188935164648247e-06 5.261105206543122554e-06
5.355623607713237950e-06 5.354908660298625530e-06 5.408744846833159217e-06
5.321901258396620570e-06 5.323514140965198263e-06 5.375772833630215675e-06
5.206353831879236879e-06 5.210265281133426810e-06 5.248944533193142486e-06
5.132863331530578565e-06 5.139290347947545158e-06 5.167058405709638947e-06
5.098470861309537649e-06 5.104626598184069085e-06 5.130800538237665704e-06
4.995152414578542575e-06 4.997398062225913600e-06 5.023698487935677470e-06
4.783878270871531050e-06 4.783279520313627336e-06 4.803714437277363500e-06
4.563742743600587619e-06 4.567259431434445095e-06 4.579169554412636777e-06
4.453720606950273367e-06 4.468512700447456572e-06 4.476949720057174102e-06
4.476178692898779689e-06 4.502198657287071708e-06 4.513514421230068308e-06
4.586405010501480777e-06 4.614408161282879025e-06 4.630534837698612469e-06
4.753780773772406532e-06 4.771932096311619572e-06 4.791083988188553457e-06
4.960037204490068500e-06 4.963968606704235976e-06 4.982535052279360609e-06
5.152287843440542516e-06 5.149403403425590800e-06 5.163033709683963585e-06
5.260140682424095655e-06 5.264812330504735519e-06 5.272309108811321946e-06
5.261577031736164757e-06 5.285245254878053694e-06 5.292246161113745483e-06
5.197327333128014769e-06 5.240600917475959778e-06 5.254352907973768128e-06
5.123550195057510383e-06 5.176672894037710815e-06 5.194401678110465939e-06
5.080860723141873636e-06 5.132152623001849443e-06 5.139054980376811304e-06
5.099617511289869866e-06 5.144049433247232257e-06 5.128012577727016064e-06
5.189122363547477968e-06 5.230577132171153173e-06 5.197816226954676237e-06
5.307853964014330857e-06 5.355112853800662678e-06 5.327476330181814489e-06
5.378828855717092401e-06 5.439358951410826044e-06 5.436279906761926996e-06
5.359244094347050938e-06 5.435115365236519129e-06 5.460316658533746927e-06
5.278830670015379415e-06 5.365330594788215746e-06 5.409792554275515417e-06
5.196277406511392020e-06 5.281857497303144273e-06 5.335058527510432192e-06
5.143129641169477097e-06 5.213289259721343234e-06 5.268719325080021491e-06
5.130395600289726100e-06 5.176781301883949150e-06 5.228762925257402195e-06
5.178879108326207320e-06 5.205769664553822599e-06 5.245840516922937940e-06
5.299429831443131993e-06 5.319514933150712910e-06 5.339113321883716024e-06
5.446381103610907075e-06 5.469016679603959594e-06 5.466379861397957660e-06
5.528382369459583322e-06 5.551587900245819201e-06 5.535596336213534717e-06
5.488619505553706477e-06 5.502841746995720781e-06 5.488655990017776132e-06
5.366147863927411976e-06 5.365168506646453639e-06 5.364097058953300157e-06
5.261705799437880801e-06 5.247723492263920058e-06 5.260300990570490082e-06
5.246014014623047424e-06 5.224581577043554757e-06 5.243497905983945857e-06
5.312627005305191253e-06 5.285360482342921973e-06 5.305061512320100922e-06
5.406743187347702267e-06 5.369735951547491699e-06 5.392461641855412344e-06
5.473282569803153624e-06 5.423511233429274838e-06 5.455116620439132606e-06
5.479354247445902866e-06 5.424262396894524665e-06 5.464712560841624845e-06
5.420483709641647055e-06 5.379858438319548419e-06 5.419744832073592726e-06
5.329663671144953611e-06 5.325498087947693950e-06 5.352603281609926981e-06
5.277469471868697279e-06 5.320243853781197365e-06 5.328680422104837092e-06
5.330051957374333623e-06 5.412416947190694868e-06 5.405510082570962994e-06
5.475946459777401362e-06 5.578932632925393514e-06 5.564718907715174833e-06
5.607567369724818802e-06 5.714052120233992022e-06 5.698776359475156552e-06
5.611065546680071431e-06 5.712978846624822222e-06 5.698325357225935568e-06
5.479197525926951575e-06 5.573155398637365664e-06 5.558587676140146895e-06
5.311059098881599862e-06 5.391599505099219298e-06 5.378742525512650440e-06
5.193689435260110090e-06 5.253428523715696877e-06 5.248094918802448711e-06
5.116218652279798418e-06 5.153244556967232332e-06 5.161694367482350176e-06
5.030742742652622159e-06 5.055477723529660609e-06 5.076133923283074079e-06
4.964280358220271085e-06 4.995842296222460284e-06 5.015300933446207606e-06
4.999383033270068529e-06 5.052134570849651256e-06 5.053390294065402296e-06
5.135171843110660632e-06 5.208100103833795734e-06 5.185265927559703170e-06
5.235992215245582550e-06 5.314394730727548404e-06 5.278913039083457255e-06
5.165968068736382454e-06 5.233375111913212242e-06 5.204936402196990685e-06
4.946988239964350008e-06 4.996686558539049755e-06 4.988577699270925683e-06
4.740324872432700610e-06 4.776467871381405332e-06 4.790823403822843616e-06
4.684438912470404943e-06 4.714468052563698808e-06 4.749162037069544397e-06
4.788798369105969023e-06 4.817165030044662147e-06 4.870475002951872706e-06
4.971654183295709902e-06 4.999218486768632281e-06 5.065029384746892128e-06
5.145295389657865713e-06 5.171258510014768436e-06 5.235045978345948992e-06
5.254079796785830789e-06 5.277177072561395547e-06 5.322849167363814458e-06
5.281369097785484122e-06 5.300977329779573520e-06 5.322928022823402108e-06
5.261453778203297417e-06 5.280563950000887465e-06 5.286548252244887633e-06
5.269139799356700117e-06 5.296113797420840661e-06 5.296272357909794705e-06
5.355185507472977307e-06 5.398913280030249229e-06 5.394173687788300432e-06
5.481551201383552263e-06 5.542801059917283562e-06 5.527099321478390192e-06
5.545737176427529160e-06 5.614261598605396902e-06 5.586228079976157066e-06
5.478049406010878203e-06 5.539587144837957232e-06 5.507984097442606741e-06
5.299912184492093965e-06 5.346356886817218080e-06 5.322660032399950059e-06
5.091202597750679196e-06 5.124087738859435184e-06 5.110949750622194724e-06
4.919892237147216662e-06 4.946169743533325196e-06 4.935907867740121604e-06
4.804639532589750460e-06 4.831721607062440697e-06 4.816835379881344450e-06
4.734879238898814235e-06 4.768751534389473090e-06 4.750572721596021859e-06
4.711249954923395127e-06 4.756354535383670175e-06 4.741746583574599998e-06
4.748711315562939389e-06 4.807733243757415309e-06 4.800118753724079075e-06
4.843526042780088231e-06 4.915751760320660350e-06 4.911721061250049184e-06
4.957350978159269310e-06 5.036553112365379035e-06 5.030769606077424994e-06
5.048166326526547271e-06 5.123263375498174334e-06 5.113999309859285711e-06
5.117496238084000083e-06 5.177724888586748260e-06 5.165118054698395982e-06
5.203126450494620037e-06 5.245511363709855789e-06 5.226470371989978277e-06
5.305713704261457502e-06 5.337436864477455347e-06 5.306462555138757280e-06
5.353058067292414488e-06 5.383140052300360626e-06 5.338518162286877597e-06
5.272103047917642072e-06 5.300478616534536072e-06 5.248238942990389055e-06
5.081469148142746935e-06 5.099472939682686780e-06 5.051336308973706958e-06
4.887083535586684099e-06 4.889435971413940213e-06 4.856623877409455214e-06
4.789351392549582196e-06 4.783824640557662208e-06 4.771312828868943898e-06
4.813825445589746955e-06 4.817530836296279931e-06 4.821618688839167986e-06
4.930641295045247062e-06 4.956906313703222271e-06 4.966050258305538719e-06
5.094256970246044493e-06 5.145029844532417089e-06 5.145023047017558290e-06
5.235468938660435693e-06 5.305639206106518410e-06 5.288534846797848118e-06
5.268091509283399457e-06 5.351161955038527994e-06 5.320712204425870753e-06
5.164136594112164742e-06 5.250108240375982852e-06 5.217821739946030368e-06
5.008920247971957480e-06 5.081588162059006664e-06 5.057016048150606495e-06
4.932547310236521758e-06 4.977651451257958772e-06 4.961706958195835190e-06
4.970403089750673176e-06 4.989880849069776623e-06 4.977471725374308960e-06
5.025279114551445792e-06 5.038470455655093794e-06 5.027598136477376714e-06
4.995849500790081923e-06 5.020722675909622161e-06 5.016770643473730598e-06
4.904395926385932611e-06 4.938661322763568780e-06 4.948573976088985871e-06
4.853832373605298664e-06 4.878780087640302765e-06 4.903751537694835762e-06
4.892531210376735359e-06 4.895843217725711737e-06 4.931818158830157465e-06
4.975306691845922760e-06 4.967041184499174668e-06 5.010728151452032148e-06
5.044754761377812347e-06 5.048526415425456843e-06 5.100137893403851559e-06
5.098473411241636244e-06 5.127908951276387304e-06 5.187055649896056051e-06
5.156214560748191988e-06 5.202842117735322613e-06 5.263729321153529014e-06
5.200675263652929182e-06 5.244075455833403249e-06 5.297524235990004090e-06
5.197864359776128476e-06 5.223650791858497926e-06 5.263585975645385256e-06
5.159049935892674099e-06 5.166325105532960646e-06 5.192672570629806777e-06
5.138632184753179246e-06 5.133999492557238999e-06 5.150330013460681715e-06
5.174562340285670914e-06 5.162940519617882018e-06 5.172956856485410492e-06
5.242455425968172821e-06 5.224407893285318867e-06 5.230236832487437084e-06
5.263375524163368960e-06 5.237994338991240387e-06 5.241099702866028162e-06
5.178631218384565043e-06 5.145893210063855141e-06 5.148236753673042131e-06
5.025290651721249456e-06 4.987419969549819047e-06 4.989273536897033683e-06
4.908535017965938548e-06 4.871590732981573885e-06 4.868726644779519502e-06
4.901072898289887831e-06 4.873695199942403432e-06 4.859749097128656619e-06
4.982198293905227472e-06 4.970949280191242419e-06 4.943576930483139488e-06
5.068888866745333862e-06 5.074205841453357405e-06 5.039238041728922037e-06
5.107754331532132430e-06 5.123774629691598323e-06 5.093503307764455547e-06
5.115339215475901672e-06 5.134764101748082197e-06 5.119575441268516466e-06
5.118762746199527273e-06 5.139199524894731313e-06 5.139300302385770679e-06
5.112605260095186172e-06 5.136667999575730781e-06 5.144213026846835849e-06
5.086145688541165989e-06 5.114710923998458137e-06 5.124167065059691536e-06
5.051329146644484375e-06 5.078742915714880667e-06 5.092045902851217690e-06
5.036041307815721275e-06 5.053064116067354168e-06 5.074262321416164087e-06
5.046567681928476082e-06 5.047635055138367453e-06 5.075285647422077846e-06
5.055089407545439565e-06 5.043331519063975705e-06 5.070170250997017539e-06
5.052715922796758869e-06 5.039269338583537647e-06 5.059996032706271158e-06
5.062874976072826321e-06 5.060703587478023978e-06 5.078670246610879348e-06
5.090811036848467227e-06 5.106516306273161147e-06 5.129698952754022588e-06
5.114062657448784571e-06 5.144005149901223728e-06 5.174938056383399489e-06
5.096628829819227302e-06 5.130749194544218883e-06 5.163319187767145469e-06
5.014003690223303531e-06 5.043172185768618507e-06 5.067860048843849084e-06
4.917413887765504971e-06 4.937738359489315778e-06 4.949356706543403683e-06
4.908489788515966209e-06 4.920647780444502615e-06 4.923861000545186372e-06
5.011183299577817990e-06 5.018647739562448685e-06 5.023829181226154357e-06
5.135233188913246449e-06 5.144722976042499424e-06 5.156524824061179432e-06
5.177315312678490360e-06 5.197513270000526711e-06 5.212208650576026957e-06
5.139398738562907343e-06 5.174442364649418364e-06 5.187527113617352639e-06
5.123878114615980353e-06 5.169254546922832942e-06 5.180063976840213003e-06
5.176076311471514889e-06 5.223653011758144009e-06 5.232901497456373031e-06
5.210451787885287540e-06 5.255686647027763921e-06 5.260080315140095544e-06
5.153984532453977811e-06 5.197175477306616463e-06 5.189111839296593950e-06
5.063796315719432504e-06 5.107080939937785096e-06 5.083499626203533367e-06
5.045178104078916129e-06 5.088786420005925590e-06 5.056047990019239694e-06
5.110795327738362790e-06 5.151797663831255318e-06 5.118862474497981106e-06
5.165892453564250576e-06 5.202318079420340292e-06 5.174648607275939836e-06
5.139541940077398244e-06 5.174792597567066669e-06 5.154893734038168056e-06
5.086830618667675462e-06 5.128661537560349820e-06 5.116778861836852618e-06
5.113787154110356376e-06 5.170978819543568626e-06 5.163378218449445798e-06
5.222649640766382972e-06 5.300240260888589677e-06 5.288598766940158753e-06
5.297347383357526381e-06 5.392037917473157271e-06 5.369870244315289472e-06
5.265650274139274319e-06 5.368902511441707211e-06 5.339781316753350770e-06
5.194950612647333300e-06 5.299540736943008771e-06 5.273682431951653708e-06
5.170776217260123102e-06 5.271527918181140643e-06 5.254867422450981579e-06
5.176200354577779704e-06 5.269258024048250260e-06 5.259918988546155920e-06
5.136507396429462657e-06 5.218460487296824502e-06 5.212956549504931305e-06
5.019335942436894190e-06 5.085316033442004947e-06 5.086691541660004321e-06
4.883841930340937534e-06 4.931640356510635290e-06 4.948459533990112682e-06
4.822219285583851914e-06 4.856795591518686152e-06 4.892728337964635380e-06
4.847100205241458959e-06 4.875732442187943392e-06 4.924808987911373930e-06
4.902674987907829251e-06 4.930286590015470948e-06 4.982944533324435479e-06
4.952573593983135949e-06 4.982403498861221302e-06 5.032006016576670267e-06
4.987362087442436754e-06 5.021461481514037660e-06 5.065032816552444447e-06
5.009445338401910976e-06 5.050357958749302417e-06 5.084986605756420778e-06
5.035038411993063723e-06 5.087644767891529787e-06 5.109868746324001014e-06
5.061702870760249972e-06 5.130241055700829113e-06 5.141454609487565520e-06
5.057853795672663267e-06 5.141603703667831714e-06 5.150942906033919956e-06
5.015229682159437602e-06 5.108156242862855465e-06 5.127574995308586672e-06
4.979847457982565677e-06 5.075354815017559659e-06 5.111396093888233482e-06
5.003890639565450493e-06 5.099765778803639471e-06 5.148762568479831777e-06
5.082491206109519360e-06 5.179554317111216820e-06 5.231540881926424683e-06
5.153250620500844107e-06 5.250453934310043637e-06 5.297517259850993384e-06
5.145671151750881776e-06 5.238397684779441590e-06 5.278773152774826974e-06
5.050049947078273421e-06 5.132428016290662073e-06 5.167876981259926814e-06
4.938105858182450118e-06 5.006184671881162031e-06 5.036618631055848815e-06
4.883379917961492940e-06 4.935228563329311319e-06 4.959778159500319074e-06
4.898532516768107673e-06 4.933591815445488648e-06 4.957332840977727239e-06
4.963443062216299522e-06 4.984743711895492293e-06 5.017000189350617578e-06
5.045914189517759854e-06 5.060686956425435219e-06 5.106622579369985058e-06
5.110122633550735572e-06 5.127071346799652925e-06 5.184659869150291280e-06
5.138742350471672120e-06 5.165893596760852446e-06 5.227932971230806969e-06
5.138566850363781219e-06 5.181334645753972875e-06 5.238980100872306257e-06
5.140025050683610586e-06 5.199175548884258295e-06 5.245311802821504038e-06
5.181718272737712419e-06 5.252260603614780761e-06 5.284585442073794044e-06
5.273608188422448633e-06 5.345868030338525398e-06 5.370535519303246548e-06
5.383069220536115862e-06 5.447427493100558296e-06 5.476388448115380512e-06
5.438843375245029509e-06 5.489603120955062064e-06 5.531015862005284013e-06
5.377715018031877492e-06 5.413136981156674094e-06 5.465126908313404072e-06
5.218734194799537116e-06 5.241006041303049419e-06 5.293546381688322496e-06
5.056780029595686820e-06 5.071525392046667550e-06 5.114507119689148548e-06
4.972097993695367495e-06 4.987390915451337341e-06 5.015773109011589186e-06
4.964003764764043123e-06 4.988653833867525970e-06 5.002221703919378665e-06
4.978120510180236648e-06 5.015009538156130966e-06 5.021617032877532350e-06
4.988464987436996064e-06 5.032023942640292622e-06 5.044287890379093026e-06
4.993672928579864556e-06 5.039710357683434026e-06 5.060144620564971529e-06
4.956552424656265360e-06 5.009001935707029999e-06 5.025663446949912482e-06
4.852244741092337904e-06 4.918277213207150610e-06 4.915372266698029227e-06
4.761781636618003463e-06 4.844939001174479788e-06 4.819438066463554650e-06
4.815039545943411155e-06 4.911477102573119916e-06 4.884325000123582137e-06
5.027143394085672491e-06 5.129358920316224954e-06 5.127356105714117955e-06
5.252821631926021452e-06 5.357836227453182946e-06 5.384545771121982892e-06
5.328841738011743386e-06 5.434927147887741089e-06 5.472882665835076919e-06
5.244622289089977352e-06 5.342110512635175688e-06 5.374513570839814375e-06
5.147412971710255533e-06 5.223409080890731109e-06 5.247001024479521679e-06
5.144090558009570056e-06 5.194445548969814853e-06 5.217346778441413507e-06
5.173872935570172075e-06 5.207223291950111547e-06 5.235657635222831780e-06
5.157088385283150239e-06 5.189466824562972793e-06 5.223199112985354679e-06
5.124876568924829926e-06 5.167144433021139162e-06 5.204336914416383771e-06
5.137887323273026077e-06 5.188126436184682093e-06 5.222163278864344332e-06
5.200497272728597272e-06 5.252414578261809457e-06 5.271588318861974434e-06
5.249966149167656248e-06 5.301934559862268222e-06 5.298207331388425553e-06
5.220114901912559369e-06 5.271875448723875376e-06 5.245521397787171873e-06
5.123084244050841607e-06 5.171160013788561666e-06 5.132815176985083439e-06
4.995814556465367057e-06 5.034270951319203092e-06 5.000408899403430573e-06
4.856373890309494554e-06 4.879931148261144895e-06 4.859071968800467892e-06
4.759863858532122111e-06 4.768950391065539737e-06 4.758593008304266625e-06
4.760871087566895713e-06 4.760731426555818228e-06 4.756669522894687765e-06
4.853653824103075443e-06 4.845587553793943343e-06 4.847501711668869442e-06
4.999136517206699261e-06 4.980873784294215002e-06 4.993838396891870947e-06
5.134459937229036408e-06 5.110237923783630236e-06 5.141066278581786766e-06
5.194015014341219802e-06 5.173415188205075068e-06 5.223371380968288873e-06
5.169854906926061912e-06 5.158316699499402082e-06 5.223349234482016921e-06
5.105437124915784764e-06 5.102230755350226849e-06 5.175201690390501679e-06
5.023713473906289601e-06 5.024175303636466475e-06 5.094594064690622344e-06
4.926208295636588955e-06 4.928414655921229237e-06 4.988613386486137660e-06
4.857239276613032066e-06 4.871962134477784363e-06 4.920846711838083305e-06
4.853948491867631151e-06 4.897885398760420349e-06 4.937177791519822786e-06
4.877531654588117149e-06 4.954654899161441253e-06 4.988690200428439650e-06
4.883410147487266902e-06 4.981573429257394621e-06 5.014615960871604211e-06
4.854134619246558735e-06 4.955111120846291686e-06 4.985614147112432542e-06
4.783041645535421350e-06 4.873750870087107713e-06 4.896771779443932166e-06
4.707462543872055572e-06 4.788397438313041348e-06 4.797424890570537131e-06
4.666472149424784273e-06 4.747412301055576486e-06 4.736201367534067880e-06
4.665023728694757503e-06 4.752971074509358982e-06 4.725922202885397401e-06
4.705798172491394780e-06 4.800595496511229283e-06 4.774708959121856059e-06
4.757846647969364745e-06 4.853988150522047610e-06 4.845935299970882599e-06
4.752608209283692146e-06 4.843364587814257481e-06 4.857851452504822504e-06
4.659884954058809821e-06 4.741123868539915730e-06 4.768912881098363204e-06
4.516796089978462180e-06 4.585290895835003879e-06 4.612381578521082777e-06
4.405553366760298719e-06 4.459196549357285791e-06 4.478574476812872047e-06
4.399621131080131731e-06 4.441601907545503826e-06 4.454797139729186099e-06
4.523392715963595384e-06 4.559999744469751225e-06 4.569882335517252576e-06
4.738031857229585781e-06 4.772959528285922344e-06 4.776260471741564411e-06
4.958885366394463808e-06 4.991328927376539576e-06 4.979173499660648658e-06
5.130692779061472591e-06 5.156669916944091737e-06 5.124204465085561759e-06
5.235156922403903095e-06 5.253612372398223613e-06 5.207067866285076337e-06
5.240566885257074822e-06 5.256929827645376748e-06 5.210607295355363804e-06
5.153575069793368508e-06 5.172512315795240184e-06 5.139635197804633421e-06
5.039739476807858363e-06 5.059408636076378431e-06 5.043834204418988108e-06
4.973305078662102244e-06 4.991231031176209298e-06 4.984885033221588623e-06
5.008886148715210650e-06 5.027878844489477136e-06 5.016909619661338381e-06
5.119427399401606727e-06 5.144817778965457650e-06 5.121293253763986849e-06
5.211839074726147672e-06 5.244499923376520726e-06 5.208548536997100153e-06
5.244782098134479422e-06 5.277592453343435149e-06 5.229763397296529705e-06
5.247540334261387735e-06 5.269511303574878862e-06 5.212652550040526410e-06
5.277769883462967685e-06 5.281546144720936691e-06 5.226891229644637957e-06
5.374029345350225849e-06 5.360637852020410590e-06 5.322283463187060131e-06
5.499683787936615784e-06 5.479998966450541804e-06 5.467430920350277649e-06
5.585227249465987095e-06 5.574869848808363857e-06 5.590348328295282936e-06
5.598641963950734269e-06 5.608785805831589474e-06 5.646187401168457673e-06
5.544642934357652382e-06 5.577940768770581518e-06 5.626876034437675011e-06
5.445849559399900678e-06 5.494981112674114558e-06 5.546016127014449198e-06
5.323598906785434382e-06 5.372107894054255674e-06 5.415165017642593809e-06
5.206967183399910027e-06 5.239405488960862079e-06 5.265473158580686892e-06
5.145421289513025347e-06 5.157419626961282228e-06 5.166759299511109927e-06
5.154276717403191988e-06 5.151602122343034594e-06 5.151119941141477295e-06
5.192908200815479242e-06 5.185182424508654837e-06 5.179966759908077524e-06
5.223801543847880883e-06 5.220372369450804550e-06 5.215813291068008418e-06
5.220732009312981439e-06 5.228325255663217704e-06 5.230323399205387273e-06
5.154949166545501313e-06 5.174174266104108799e-06 5.186097053625406348e-06
5.041359444620961946e-06 5.066783169400467608e-06 5.091654883664382806e-06
4.933193189582914746e-06 4.959630417653754884e-06 4.994791941142273908e-06
4.860883640402404459e-06 4.887480475239617796e-06 4.923037478873716947e-06
4.838387290676634878e-06 4.867944199902420794e-06 4.899039209138987362e-06
4.864421875297285917e-06 4.900134503281512467e-06 4.927786257252579379e-06
4.914187851260972942e-06 4.956431676476415181e-06 4.981896933091686546e-06
4.983446275163334898e-06 5.030558854541534197e-06 5.056213066704230539e-06
5.060702726920239075e-06 5.109081113438949752e-06 5.135533460511754476e-06
5.092428465836089245e-06 5.137252095593021640e-06 5.162543213586588175e-06
5.064683365464194050e-06 5.105513249927634659e-06 5.126100520527996416e-06
5.026046960546469997e-06 5.066772907038055924e-06 5.076405161443585002e-06
