# cl_noweight cl_linear cl_neuralnet
4.466709287889911727e-06 4.452954906410249479e-06 4.496458068223311763e-06
4.553554411810203764e-06 4.552392036364547883e-06 4.644061228165786897e-06
4.733303561489929534e-06 4.735174190537624274e-06 4.860388753650700290e-06
4.897746619075792876e-06 4.912196328544457930e-06 5.017438652975352134e-06
4.902864446295533274e-06 4.936309959082664366e-06 5.001272345050905654e-06
4.661623552585380515e-06 4.692810797768325248e-06 4.727938471771638103e-06
4.460198669012925112e-06 4.479585901330842446e-06 4.500908513506949471e-06
4.565719159394211579e-06 4.591081151584363683e-06 4.611160633981953251e-06
4.751809345934977299e-06 4.783892693192470998e-06 4.806150922835868513e-06
4.756762268323928965e-06 4.780329053417999785e-06 4.815395590069318613e-06
4.649409787620165273e-06 4.668634764939603458e-06 4.725502480778449119e-06
4.526054023558400900e-06 4.547297005635128706e-06 4.595816442495827080e-06
4.443952347889944665e-06 4.460541251505436136e-06 4.471785752743714507e-06
4.472623480586493032e-06 4.488363766139690285e-06 4.490144423431432316e-06
4.509014383357393401e-06 4.528668727159716639e-06 4.543971189776307836e-06
4.450139089570791562e-06 4.460609331752325538e-06 4.456042285789095213e-06
4.413362419686554199e-06 4.409107530592251213e-06 4.362355504639228975e-06
4.478980319137694617e-06 4.468168262632928551e-06 4.410347247124262184e-06
4.625457935744404313e-06 4.607374048739029486e-06 4.581193458754509904e-06
4.839468815569449298e-06 4.814160776732649214e-06 4.837129441594536867e-06
4.950696768286909557e-06 4.922805039965244730e-06 4.967846482037486239e-06
4.828838623880243694e-06 4.787755855381935399e-06 4.801917272987374983e-06
4.686190987895354208e-06 4.629350541981074365e-06 4.607783255260365315e-06
4.642014616411759084e-06 4.599464006782728588e-06 4.589442607722903367e-06
4.568286159582230367e-06 4.559095747691644785e-06 4.575630979971689630e-06
4.581923258581168366e-06 4.584782345469122779e-06 4.609103904560260863e-06
4.770673533477791315e-06 4.761013087499547384e-06 4.807986915543998051e-06
4.755814113051789406e-06 4.730160126177448776e-06 4.826525371638420695e-06
4.388133907367959408e-06 4.350140077784780767e-06 4.478971335762091328e-06
4.103748577793008885e-06 4.056142230646123607e-06 4.183075090615609864e-06
4.121636349931400914e-06 4.071208447735998703e-06 4.184614224624417082e-06
4.200080501695538693e-06 4.164371353963733809e-06 4.262729156683247438e-06
4.226092954787055955e-06 4.222106322102411840e-06 4.294861263888285928e-06
4.346040849043749074e-06 4.358911136356136324e-06 4.397451300091923176e-06
4.654215586175631274e-06 4.648345570864805347e-06 4.672452749703799848e-06
5.031382769803574524e-06 5.007385578621751512e-06 5.054786592339165479e-06
5.236537277343433936e-06 5.230503159678456731e-06 5.296524384723838322e-06
5.203462905438327518e-06 5.227250280822127606e-06 5.261518354240299672e-06
5.092476081002629086e-06 5.126008689557769709e-06 5.116447519071357390e-06
4.982660288342885398e-06 5.014715453034890634e-06 5.003276554900731758e-06
4.853395878493468331e-06 4.885991434732053677e-06 4.892786073310793080e-06
4.767894835813103901e-06 4.793869501452187025e-06 4.807891704219441390e-06
4.744784883830013711e-06 4.749926431142216720e-06 4.772396469809640719e-06
4.706277162008733017e-06 4.688451233513312664e-06 4.718730911694557095e-06
4.647676840594273488e-06 4.622737738152750647e-06 4.648181524332823093e-06
4.583979465899327929e-06 4.571569210527075039e-06 4.596302384921561374e-06
4.522626684490303680e-06 4.530115335589623322e-06 4.559569258877678189e-06
4.600889787191640968e-06 4.624240396874221985e-06 4.642594530876188335e-06
4.887621111484055230e-06 4.921019204076613892e-06 4.922408629926194469e-06
5.170812482374456188e-06 5.211347233087830650e-06 5.203120114518421549e-06
5.265086215033508061e-06 5.310890468419497291e-06 5.284265491978635428e-06
5.245107705592686186e-06 5.286277109611087235e-06 5.241911692127055163e-06
5.252077019520788721e-06 5.273098734567732544e-06 5.240307828522544426e-06
5.345351183983485026e-06 5.350840660966524925e-06 5.334053650361992759e-06
5.419988389084882769e-06 5.435538834258861671e-06 5.401046591249653394e-06
5.199493927083518757e-06 5.230366050248600168e-06 5.176628285298911705e-06
4.674280062732809037e-06 4.698530909564690808e-06 4.672482936675076455e-06
4.354098097627366530e-06 4.364104651078121319e-06 4.388598117205640596e-06
4.578880842086212781e-06 4.584408731319300197e-06 4.630675469001083606e-06
4.969241812196055360e-06 4.966117021974059510e-06 5.007513372916407203e-06
5.043614972505397428e-06 5.026312920836585555e-06 5.065129078748603302e-06
4.873502943813499117e-06 4.860420386883721464e-06 4.902339005276514316e-06
4.774137425065004991e-06 4.784267470703125470e-06 4.832634692426345739e-06
4.851898502890597488e-06 4.881030586501463974e-06 4.940253114967441979e-06
5.017463821975663134e-06 5.051916587844401213e-06 5.104138274280409095e-06
5.068421715237109654e-06 5.094908205778897756e-06 5.111596764806402490e-06
4.841622468230744611e-06 4.850221648325550681e-06 4.843820307351791604e-06
4.480751447761109183e-06 4.479791463720104135e-06 4.491664957119116082e-06
4.277503818639129770e-06 4.282858904078653050e-06 4.318467321480454630e-06
4.269673079228441644e-06 4.274831651173422231e-06 4.299816925727818341e-06
4.361498737779767152e-06 4.354896518266424771e-06 4.344861412705495327e-06
4.598529757527557897e-06 4.597621332889890822e-06 4.556605681148885826e-06
4.961265650998085132e-06 4.987573039911251212e-06 4.930024871201800866e-06
5.228301015626825941e-06 5.272252454271978057e-06 5.209905782601350924e-06
5.254066090606603321e-06 5.295319982071808700e-06 5.238145998612361700e-06
5.077482523788307632e-06 5.109510922590013903e-06 5.062958395362498353e-06
4.810773207691091287e-06 4.833018392319380495e-06 4.792483777428385411e-06
4.634816811659644027e-06 4.649659060383162836e-06 4.613989448769582843e-06
4.683263033667618412e-06 4.697122732969465816e-06 4.676550979925319533e-06
4.890660120856686369e-06 4.906170997181112864e-06 4.893461497617670206e-06
5.141739900701674196e-06 5.166059062315763206e-06 5.134386665387397863e-06
5.349286159741012429e-06 5.397130844414006027e-06 5.353278101120563417e-06
5.341018837035098313e-06 5.403865546983083595e-06 5.388236467290625231e-06
5.077366129202309726e-06 5.120494299711420542e-06 5.135972353473214878e-06
4.848413070155277453e-06 4.859235988304546136e-06 4.862698328465946806e-06
4.868473063602775186e-06 4.870798956539968302e-06 4.838047567946345399e-06
4.980507327431226173e-06 4.995646977814976690e-06 4.942879458745978906e-06
4.977292581579430524e-06 5.004054265203177460e-06 4.957232190782943718e-06
4.841412451216785685e-06 4.867846728705846424e-06 4.840814718264290071e-06
4.656158568414233037e-06 4.674540242991906881e-06 4.659754783263628660e-06
4.565405101759360934e-06 4.584312146595492222e-06 4.561314618729162531e-06
4.694658784939322813e-06 4.727632662672584352e-06 4.694644486077326197e-06
4.996642809753593685e-06 5.034513157427581397e-06 5.011112663245114456e-06
5.298990696157214955e-06 5.320815907893615681e-06 5.312531735340056609e-06
5.446487554376733815e-06 5.452783599456666828e-06 5.450677870866919320e-06
5.352163522605136221e-06 5.355543826918424444e-06 5.367161728437144513e-06
5.044280044435090500e-06 5.044232382043632219e-06 5.075757953658402954e-06
4.669448044279406449e-06 4.663062971749934931e-06 4.686327365223945751e-06
4.401649487434817557e-06 4.397414478624175858e-06 4.388036650920435897e-06
4.347198875961102780e-06 4.351075334948242621e-06 4.332399406204835416e-06
4.476060127542066468e-06 4.481538270528934288e-06 4.486576662490520802e-06
4.671516027471467736e-06 4.671334290900772257e-06 4.700960747081866144e-06
4.856213483306566715e-06 4.851130059536201401e-06 4.896105503865564088e-06
4.941898113289255291e-06 4.930592341950314980e-06 4.988506229063831780e-06
4.817158722233046921e-06 4.789057506253564643e-06 4.850641484181177714e-06
4.587981951883753747e-06 4.540227504732472578e-06 4.592664944661508148e-06
4.499816060238182188e-06 4.448553861059664456e-06 4.484987691269135160e-06
4.509020002977219237e-06 4.468765738052643426e-06 4.485513700834249331e-06
4.398562024481827920e-06 4.369864301398341245e-06 4.370764053497414680e-06
4.253553579896765303e-06 4.237271569592136763e-06 4.232463939435712349e-06
4.311338994466969597e-06 4.306840511146076012e-06 4.302365875170480280e-06
4.510395113052341133e-06 4.505601989825891026e-06 4.509046012797140151e-06
4.599086112997421274e-06 4.589895191936270315e-06 4.606529134139977996e-06
4.530286512232300318e-06 4.531792289410330548e-06 4.545032772106211558e-06
4.474745584455812026e-06 4.495282808758243855e-06 4.487076050473705651e-06
4.497004324696338490e-06 4.524215922296284263e-06 4.505634750827863492e-06
4.445597252795048876e-06 4.465199716446631437e-06 4.452926318388081838e-06
4.253503223694300581e-06 4.264574180784846057e-06 4.260713254582134973e-06
4.078422845414564564e-06 4.088041292888791611e-06 4.095978608844224769e-06
4.036163989045933031e-06 4.044439499782548335e-06 4.056932859745296607e-06
4.132112603469339983e-06 4.130315831013547035e-06 4.123155519600541993e-06
4.379504481578686779e-06 4.369118395120375391e-06 4.348132545013974912e-06
4.628047765120958779e-06 4.625907757963587346e-06 4.624052713487077196e-06
4.638491514844577464e-06 4.656131034747232888e-06 4.667497038025656040e-06
4.555466233949306731e-06 4.592608407703439244e-06 4.586823222970956014e-06
4.711148380615206213e-06 4.765518254910584015e-06 4.752265287320084625e-06
4.998693233266982678e-06 5.064099366707522346e-06 5.070057225031254785e-06
5.097390373779497544e-06 5.163035694728586023e-06 5.184895971412131507e-06
5.020906554629715976e-06 5.079162615370538822e-06 5.101881243256015766e-06
4.926907777492548752e-06 4.972753203962470649e-06 4.983821470750487067e-06
4.785452921550027589e-06 4.816578141881825654e-06 4.801311203716627322e-06
4.516904577055763448e-06 4.537085681360503345e-06 4.502036743946096239e-06
4.188447782941125922e-06 4.203017787122060489e-06 4.172524443395777958e-06
3.993643419660593617e-06 4.011693798605264133e-06 3.985026670207018598e-06
4.049163349850963234e-06 4.083049846367474544e-06 4.042268317169570472e-06
4.233809424211351138e-06 4.276469930077702172e-06 4.225441615408917118e-06
4.395796497733853900e-06 4.424044808235210282e-06 4.377847307195332165e-06
4.555447241430342066e-06 4.569552282365259836e-06 4.533104975609147769e-06
4.694859654434609332e-06 4.713768226426075591e-06 4.691472861394433191e-06
4.698199495305796408e-06 4.719372209235670360e-06 4.714103400005722500e-06
4.610364107664892350e-06 4.619309166785444733e-06 4.622702174105294944e-06
4.555435885994258373e-06 4.554013862594316042e-06 4.560180998695767132e-06
4.501476842669059968e-06 4.494439881498016246e-06 4.507441470618041097e-06
4.432819124024413670e-06 4.417289202069496136e-06 4.436140548572723756e-06
4.471154719185494528e-06 4.452310671362143836e-06 4.470559294010693748e-06
4.605304390897221153e-06 4.593675395976109289e-06 4.613889980823302960e-06
4.631874344614218072e-06 4.626875152204850028e-06 4.657179383463342615e-06
4.499179481393552314e-06 4.492601761276937333e-06 4.532426592888535775e-06
4.406253297620648094e-06 4.396359142629947905e-06 4.434489786609356843e-06
4.451842752957408497e-06 4.447557426142422585e-06 4.471404147971076673e-06
4.493581259586170882e-06 4.502124664123192638e-06 4.513949636105080526e-06
4.475973171057910993e-06 4.486943912222869852e-06 4.510856664161395997e-06
4.524191842710334191e-06 4.519566299405421030e-06 4.572201352597244480e-06
4.628828275541234380e-06 4.607096516055513661e-06 4.668226809268180576e-06
4.685593582727696475e-06 4.658921974533312132e-06 4.704272651709752628e-06
4.777130305797181349e-06 4.754739423104556843e-06 4.796656091386946065e-06
4.943770748644361870e-06 4.932450606480764433e-06 4.984130001393040380e-06
4.970574873228389002e-06 4.975074414524489323e-06 5.010896837009981461e-06
4.816917389589175652e-06 4.832811885412668884e-06 4.830021248380149573e-06
4.775623210813906953e-06 4.796470000563010269e-06 4.771790665780324138e-06
4.906582894282752888e-06 4.933282966205663934e-06 4.908605815110755830e-06
4.881926464557252890e-06 4.914231948067272791e-06 4.896345876555658698e-06
4.603265104791244902e-06 4.634972663138846624e-06 4.635292375923178969e-06
4.421336504797557529e-06 4.451652362826453296e-06 4.474026062945727271e-06
4.555202444459824539e-06 4.591724842176987243e-06 4.611551316562818699e-06
4.771777589716798786e-06 4.818051229212654913e-06 4.813765563128626284e-06
4.823588591704370239e-06 4.873740855765903387e-06 4.856815199887344514e-06
4.770323135006533641e-06 4.816516577474934613e-06 4.810012637052493702e-06
4.719663881426251173e-06 4.757420450480955297e-06 4.772621565600151678e-06
4.655073154097343924e-06 4.685170882989993991e-06 4.720695895810677874e-06
4.585258493969197179e-06 4.617379023493246629e-06 4.658187493046303038e-06
4.566221026848039478e-06 4.611987693182405358e-06 4.642817087821233681e-06
4.638817046797271199e-06 4.694115121246403352e-06 4.722103794363951492e-06
4.832068476729665806e-06 4.878172960676374764e-06 4.918640996234971032e-06
5.056378262390917259e-06 5.082099005072027132e-06 5.132397921463895972e-06
5.136317799191366065e-06 5.145521096339307409e-06 5.196318136933482242e-06
5.087308383866458803e-06 5.088382576993907362e-06 5.133676179864176641e-06
5.041076397208244466e-06 5.042586587444331837e-06 5.066704095529428890e-06
4.953087946100852995e-06 4.960508008387231720e-06 4.951210628899649931e-06
4.781983573686635122e-06 4.790856828733734497e-06 4.761654927783583566e-06
4.679602624760031908e-06 4.684229497984244383e-06 4.656137807896636693e-06
4.680789778720707423e-06 4.686923033437715268e-06 4.669144279306238949e-06
4.646742569652460651e-06 4.661476087383899408e-06 4.660253756804161695e-06
4.637449275713319455e-06 4.656921218895788095e-06 4.673282591644063376e-06
4.804733442850195666e-06 4.823384086572238024e-06 4.843698326089753263e-06
4.983809067819601363e-06 5.003286369412857432e-06 5.009886521312358443e-06
4.917456961031944977e-06 4.942329638711241955e-06 4.926304374907580284e-06
4.685340935702207045e-06 4.720033860880205431e-06 4.688988060683660421e-06
4.477204176892569435e-06 4.521598985792140197e-06 4.500117421993194306e-06
4.266529764829679479e-06 4.308983099806735726e-06 4.311527790691169930e-06
4.077200418797174194e-06 4.104648262905255875e-06 4.114483341145298103e-06
4.152817316490653149e-06 4.168528558895102519e-06 4.164164918393770251e-06
4.516637827474225989e-06 4.533067346120333504e-06 4.519213342240090833e-06
4.794472277969362847e-06 4.813440573088847882e-06 4.815571770994629268e-06
4.736974927013629525e-06 4.752440891094452446e-06 4.791637767192087899e-06
4.509500482281904882e-06 4.523332659993348098e-06 4.589165554989825150e-06
4.342367755704778159e-06 4.363007298243613018e-06 4.417297314660691879e-06
4.281791096188053299e-06 4.310561989982186308e-06 4.336367138470695056e-06
4.302248912216665573e-06 4.331367377407739930e-06 4.353712955391454595e-06
4.361508665523036987e-06 4.385942604060739648e-06 4.429125576859427688e-06
4.396230984106022368e-06 4.419353412093999878e-06 4.479209800640693400e-06
4.410668359206936996e-06 4.434861519403326120e-06 4.495763571298683618e-06
4.453323055482953286e-06 4.473719978236383483e-06 4.521271977502970398e-06
4.501947771971754959e-06 4.514404079406749038e-06 4.540145695922692691e-06
4.526211369775578114e-06 4.531284150045354830e-06 4.538558525762229121e-06
4.571621458052872755e-06 4.567916419223456904e-06 4.560690997970490191e-06
4.631320975104044854e-06 4.617835223604922601e-06 4.595243360915966413e-06
4.597569772512821561e-06 4.582231333110298925e-06 4.556293066144190362e-06
4.466151600680576031e-06 4.458779882999144033e-06 4.450085619981622667e-06
4.377668453182187731e-06 4.378229449806154565e-06 4.385630626591511818e-06
4.371911738519145258e-06 4.375570367146556876e-06 4.377338018929750853e-06
4.343143853531866089e-06 4.348838491664181141e-06 4.335783070559404120e-06
4.258438757559574157e-06 4.264663515586509236e-06 4.253795496273135522e-06
4.172226340635311017e-06 4.172428799551030539e-06 4.186859389295996145e-06
4.108748170875999966e-06 4.098533665807753761e-06 4.137566094117152310e-06
4.157123738143359378e-06 4.144457721385397589e-06 4.178382312112708626e-06
4.438378458550539369e-06 4.439691857621571867e-06 4.445537152256723961e-06
4.770061696857302630e-06 4.789531519894014621e-06 4.782748312548805233e-06
4.773690651405960655e-06 4.793572796722542120e-06 4.804679729303086577e-06
4.484116963820836543e-06 4.488457730999177081e-06 4.522542350990134080e-06
4.325272228091653584e-06 4.323173564796100635e-06 4.361807111611750450e-06
4.421276792951502615e-06 4.430459383390384695e-06 4.453481996938437252e-06
4.525638853362501024e-06 4.547395246904353979e-06 4.541229324995348307e-06
4.546300200791354802e-06 4.573887085120240566e-06 4.545219869810844404e-06
4.559616241677337816e-06 4.593114014427153132e-06 4.574195878240863825e-06
4.522333497882930789e-06 4.558216444311925575e-06 4.568505655496084584e-06
4.425621080114476344e-06 4.450024255864278707e-06 4.468515098515058712e-06
4.424831865873775729e-06 4.431615134050839875e-06 4.434604935801284353e-06
4.557287441216672770e-06 4.557736570509026878e-06 4.549174788964576578e-06
4.651660800931141593e-06 4.657756466646724006e-06 4.643081349411806732e-06
4.575687074675034854e-06 4.587172834496573301e-06 4.568305119841304879e-06
4.352713982819916838e-06 4.366054664557979865e-06 4.366757308071282047e-06
4.140053415959776915e-06 4.158656995900445629e-06 4.196698203234276957e-06
4.150110102218863880e-06 4.178510244272790552e-06 4.227729523340899245e-06
4.393126320750077423e-06 4.426041376041559475e-06 4.455060993508374120e-06
4.608271190348394273e-06 4.633587752397923823e-06 4.645335179012066877e-06
4.651107592907139083e-06 4.665053046586688641e-06 4.671836545806934200e-06
4.676407193094580512e-06 4.688181327843769315e-06 4.698286194785659564e-06
4.766772658809772353e-06 4.785095205166896417e-06 4.809693679029587207e-06
4.768977768214557074e-06 4.792579210145554398e-06 4.821762547112772193e-06
4.650190935969393430e-06 4.673487438379794095e-06 4.682830839290085952e-06
4.608109328251866027e-06 4.626221995256293661e-06 4.625594536440611187e-06
4.710196152337253621e-06 4.718524272090647528e-06 4.733719670516992151e-06
4.789740493553642223e-06 4.788657112324793784e-06 4.809542641854773410e-06
4.752683812695230643e-06 4.751624226013993790e-06 4.758543792053303661e-06
4.664835090421460536e-06 4.674544672867172150e-06 4.671427750139648568e-06
4.552338505069569187e-06 4.572730741942539181e-06 4.559006557613083992e-06
4.411575973350808242e-06 4.430053279942382364e-06 4.399880971866554209e-06
4.344265809439214555e-06 4.350238964339777708e-06 4.319453661806588224e-06
4.407058126439204850e-06 4.407810969999423329e-06 4.390102148527781432e-06
4.456251626281234922e-06 4.467506779477002503e-06 4.456239487879625489e-06
4.414351082531545189e-06 4.435343955263266321e-06 4.433982723778732797e-06
4.478620118588383935e-06 4.493739583152153349e-06 4.513984702146903559e-06
4.748480088066415134e-06 4.751014772221592001e-06 4.783263814846623655e-06
4.933295190977324798e-06 4.928149662536282213e-06 4.958750668176367557e-06
4.797327038238681007e-06 4.787418919196807066e-06 4.821748634252623297e-06
4.560241993019924068e-06 4.547591014166104959e-06 4.590796477168279168e-06
4.490469341033536675e-06 4.479409702369727008e-06 4.527600845107261541e-06
4.477718739846429676e-06 4.465240854891976735e-06 4.520613230684116638e-06
4.339972095343349940e-06 4.318013363844287159e-06 4.379513396195413098e-06
4.179042816899463038e-06 4.153367055623563995e-06 4.200212328422837864e-06
4.161949929671735326e-06 4.150962724473815443e-06 4.166007267886501088e-06
4.246034296370609509e-06 4.255561700094327227e-06 4.256061431817627522e-06
4.288151075049694955e-06 4.305953912767472457e-06 4.324254240654324760e-06
4.240349488173754229e-06 4.259071392940840153e-06 4.300418280466468427e-06
4.165846261410105387e-06 4.190062467603379925e-06 4.235224451960627254e-06
4.148325956156731037e-06 4.176291180585326788e-06 4.215493969970859167e-06
4.216484338171625744e-06 4.238143032521309344e-06 4.273551884676380790e-06
4.350824301389093772e-06 4.365199507607366832e-06 4.392953919244045797e-06
4.516797938654329177e-06 4.530920848296851513e-06 4.549420246808411609e-06
4.636711160001495693e-06 4.650477350729542687e-06 4.672336668555444143e-06
4.624712957585338145e-06 4.632520060011545521e-06 4.666716600208306375e-06
4.538526418592789814e-06 4.540208672535370849e-06 4.577079010546803459e-06
4.547864063830197197e-06 4.547905873345010631e-06 4.575988735775252205e-06
4.665360065476048318e-06 4.664162481019392730e-06 4.688090250871901888e-06
4.707139308830714090e-06 4.698970929948579629e-06 4.726388873794117900e-06
4.599268320976126291e-06 4.584562809471698452e-06 4.605589634349673715e-06
4.512991865448479656e-06 4.508116385115536690e-06 4.510761942627943095e-06
4.612838042365793557e-06 4.631934976340147570e-06 4.631843055011828253e-06
4.817384372966071873e-06 4.850281432406888739e-06 4.871371564694217444e-06
4.888350580305234623e-06 4.915658370410814132e-06 4.948288495147845367e-06
4.725776238741327597e-06 4.743568012451871960e-06 4.762368547941138167e-06
4.512973877355191229e-06 4.525796729178003372e-06 4.533778654158589527e-06
4.491769379425118971e-06 4.501802882140851319e-06 4.517581038973201672e-06
4.652040096455964892e-06 4.666874911903161897e-06 4.693295257731881861e-06
4.790351035990111483e-06 4.817718321031249078e-06 4.850371629542954546e-06
4.808738804534447251e-06 4.838975285265594578e-06 4.873862780688186445e-06
4.782196338680302755e-06 4.797199402016178909e-06 4.820361179096778108e-06
4.794804921120382637e-06 4.791420517581618749e-06 4.791208887735614782e-06
4.851473090906329122e-06 4.840484554875889824e-06 4.824241864024617891e-06
4.884022557108020139e-06 4.874998739263268530e-06 4.857359486192789849e-06
4.782118230925470508e-06 4.778940495403150558e-06 4.770768250249186024e-06
4.546760007769509643e-06 4.547454985206884148e-06 4.554144170938366049e-06
4.404863855339591416e-06 4.403697942182738278e-06 4.414701043287346534e-06
4.539680762286993624e-06 4.537766040515837602e-06 4.533636615991727814e-06
4.769641683437198329e-06 4.774620773394742619e-06 4.753854648040191019e-06
4.825594584034828148e-06 4.834931754847486812e-06 4.809296913990427979e-06
4.799249147156217672e-06 4.801569518993000944e-06 4.771464135526410644e-06
4.904286443241374583e-06 4.898345062454263299e-06 4.861373988138455828e-06
5.042961674506675977e-06 5.035395057617350925e-06 5.003431927352589018e-06
5.040690198571871851e-06 5.034804888710620411e-06 5.020491008073934154e-06
4.986915389218150244e-06 4.990704894635712302e-06 4.993294193182995238e-06
5.012789362662034014e-06 5.036454466020492875e-06 5.045709438876181431e-06
5.082673121788640894e-06 5.118362304265907823e-06 5.120437811011463927e-06
5.142866973649643643e-06 5.171605429689362701e-06 5.165337190704550074e-06
5.167464740588942504e-06 5.181455512116689637e-06 5.191324211922035607e-06
5.139203283286585139e-06 5.137600800289266930e-06 5.180268905868739380e-06
5.159317864464359866e-06 5.142413652739043937e-06 5.188992922747306832e-06
5.296284443786753860e-06 5.274823691041201750e-06 5.283356257870520460e-06
5.344580336915211760e-06 5.331507508642094418e-06 5.300229728206077121e-06
5.144589130681893715e-06 5.142545915639963150e-06 5.105202279363956673e-06
4.923438253903018340e-06 4.935000874222487358e-06 4.928379032357845446e-06
4.881972493948452514e-06 4.909336968205323333e-06 4.948368860037765850e-06
4.853235169633344705e-06 4.883290020671488877e-06 4.939761344185317337e-06
4.744772502631262599e-06 4.761377306915697149e-06 4.788741649612151754e-06
4.755501299313194866e-06 4.758692185767631856e-06 4.755256154196185540e-06
4.895616707129211401e-06 4.891364501961857748e-06 4.893886095978005330e-06
4.914276031669893461e-06 4.904802308232365213e-06 4.923862265191756616e-06
4.789578124549741861e-06 4.780319816518724341e-06 4.801796691959300691e-06
4.709774947730833644e-06 4.707365048191019775e-06 4.733500732834190429e-06
4.681448161682077815e-06 4.687588291819331374e-06 4.723220317409104052e-06
4.630195483498970138e-06 4.643684014477670609e-06 4.678130396983561830e-06
4.628291973306087860e-06 4.644395641943292863e-06 4.670973634041670325e-06
4.692370958930213340e-06 4.705479406991940096e-06 4.720288853073014716e-06
4.663057631273800458e-06 4.674122182600941986e-06 4.670678788952760178e-06
4.475287302118438977e-06 4.485563878624974291e-06 4.479845255859732746e-06
4.300320248452458646e-06 4.306135515277426505e-06 4.321117928897284697e-06
4.314533909799191700e-06 4.318201510735654236e-06 4.338736995991122685e-06
4.455449709764389160e-06 4.462304990636616547e-06 4.464084633372348708e-06
4.512740345252244012e-06 4.517051834801902080e-06 4.513199463167170110e-06
4.443368048641606093e-06 4.439953800085489305e-06 4.445384326271369804e-06
4.415522101012396255e-06 4.411882326302619995e-06 4.411849972868888363e-06
4.495330634950361574e-06 4.494000789261887219e-06 4.480455346596014031e-06
4.561112864105053596e-06 4.554484784484022624e-06 4.537529019728012631e-06
4.577114888148463261e-06 4.567533248930938556e-06 4.547120185156954258e-06
4.649062825096754269e-06 4.646418785710124423e-06 4.621107926619798419e-06
4.806588871279048053e-06 4.810874859628562327e-06 4.797833738721445307e-06
4.956255662045496448e-06 4.964296171019329964e-06 4.975787357395187937e-06
4.970918071306859003e-06 4.983948696996291460e-06 5.002150304004177863e-06
4.778352241929139807e-06 4.791478995244282531e-06 4.788534097837524470e-06
4.522388213584199909e-06 4.528574360728612122e-06 4.505566739473222326e-06
4.473276407984039343e-06 4.477411290229205193e-06 4.464828593799552379e-06
4.598629202105796270e-06 4.607044165329153734e-06 4.620503870608118746e-06
4.584671589739445871e-06 4.592715216883829135e-06 4.616197591390540845e-06
4.406208078149684409e-06 4.412009950540253022e-06 4.433277292913397741e-06
4.372994401660021428e-06 4.383974999750135260e-06 4.405562322444395118e-06
4.568218907435899909e-06 4.584904211569670377e-06 4.601071972228915160e-06
4.741841113344551426e-06 4.757706350106943573e-06 4.763693605467081294e-06
4.727004492265895082e-06 4.746406671275309580e-06 4.754214698090377464e-06
4.613972248824342117e-06 4.647413228264488459e-06 4.666703414569263350e-06
4.570683870874960748e-06 4.613852312047597965e-06 4.646137873139730716e-06
4.606323242559336173e-06 4.643582319955310673e-06 4.690935861460758623e-06
4.543584965943698455e-06 4.569602585709288240e-06 4.618784634192475206e-06
4.357281370471519265e-06 4.380865381209910381e-06 4.408813882188072016e-06
4.327906380578166430e-06 4.357631785015874246e-06 4.370592769681862848e-06
4.555384013987365095e-06 4.590576890846224412e-06 4.619881594941821392e-06
4.717615043548169216e-06 4.750225036740823101e-06 4.808554673789051225e-06
4.625846397791833815e-06 4.647196407741650553e-06 4.713918754310063968e-06
4.491500924385890921e-06 4.501196102522830068e-06 4.540449590619003497e-06
4.457888598939893652e-06 4.465451744082721377e-06 4.456587320857628044e-06
4.438585690868604890e-06 4.452339161626965096e-06 4.411596851166827317e-06
4.421914336744881072e-06 4.442017841210889834e-06 4.401663821946446325e-06
4.425422504598122484e-06 4.450324103976844410e-06 4.425471425484043141e-06
4.325807850844481305e-06 4.354220596318262810e-06 4.347323157947110642e-06
4.130542723767077866e-06 4.156828070607301580e-06 4.165714605966451172e-06
4.106229881526825736e-06 4.127220482654130964e-06 4.135153810507589335e-06
4.338379416577722759e-06 4.359593015747944825e-06 4.351196014542499290e-06
4.535691965989819845e-06 4.558862213774443628e-06 4.545838695742200793e-06
4.493846445173695850e-06 4.511240340751510829e-06 4.514433614749665338e-06
4.372052969197996493e-06 4.382182209034289054e-06 4.400433103013845340e-06
4.351581482609850523e-06 4.361976761176531616e-06 4.378239178063792054e-06
4.376792652280247829e-06 4.386790305643451077e-06 4.390915614580468990e-06
4.348594120295622142e-06 4.351235109719085376e-06 4.344262203674496851e-06
4.304353501131759807e-06 4.305895736173851317e-06 4.291159787320704058e-06
4.320966594796364659e-06 4.335602147702618804e-06 4.316086625196815024e-06
4.370550304117205922e-06 4.396377859132480400e-06 4.378107720076959410e-06
4.356118139575030702e-06 4.377257492186656379e-06 4.366664608134987822e-06
4.305000487267606549e-06 4.316379251560104869e-06 4.316041313382373641e-06
4.383583765051074526e-06 4.395065252580007732e-06 4.405789020022260667e-06
4.585512437039293524e-06 4.602957402525994832e-06 4.622613486710337511e-06
4.650769901527416485e-06 4.669815060594533011e-06 4.690666018745671071e-06
4.487699479623840348e-06 4.504026852171972240e-06 4.519253539466848348e-06
4.349714734222833534e-06 4.360681905811501110e-06 4.366133832473197833e-06
4.425180384655696245e-06 4.425678027476502466e-06 4.415492951292174551e-06
4.588890348208449247e-06 4.578968621812593548e-06 4.556778625608665177e-06
4.659574678894059451e-06 4.651009988605870218e-06 4.635260570745231676e-06
4.634945306872543146e-06 4.638997401276177810e-06 4.638220961229194440e-06
4.614264853914447772e-06 4.627083372787031206e-06 4.631077059541154434e-06
